"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http...unknown.org.captive","identificationID","occurrenceRemarks","identificationRemarks","informationWithheld","name","recordNumber","http...unknown.org.taxonRankID","identificationVerificationStatus","vernacularName","taxonConceptID","http...unknown.org.species","locality","dynamicProperties","verbatimSRS","associatedReferences","verbatimCoordinateSystem","eventRemarks","depth","depthAccuracy","organismQuantity","organismQuantityType","eventID","samplingEffort","samplingProtocol","datasetID","nameAccordingTo","continent","institutionID","language","type","ownerInstitutionCode","coordinatePrecision","elevation","institutionKey","collectionKey","habitat","preparations","verbatimElevation","elevationAccuracy","waterBody","rights","georeferenceSources"
1990568944,"Macrocystis pyrifera (Linnaeus) C.Agardh",36.969127,-121.907213,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:51:36.177+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-23T16:41:00",16,"California",2019,1,23,"2019-01-23T08:40:14","2019-01-28T16:10:38.000+00:00","2022-03-08T17:51:36.177+00:00","https://www.inaturalist.org/observations/19823870","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","Patrick Furtado","19823870","calipatrick","2019-01-23 8:40:14 AM PST","iNaturalist research-grade observations","167 Seacliff Dr, Aptos, CA 95003, USA",1990568944,"Observations","https://www.inaturalist.org/observations/19823870","124748","Patrick Furtado","19823870","iNaturalist","16:40:14Z","Patrick Furtado","wild",43738306,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990569112,"Macrocystis pyrifera (Linnaeus) C.Agardh",36.605633,-121.960062,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:40:39.380+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-24T18:54:17",5,"California",2019,1,21,"2019-01-21T16:53:12","2019-01-24T21:54:42.000+00:00","2022-03-08T17:40:39.380+00:00","https://www.inaturalist.org/observations/19824443","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","sylviepratt","19824443","sylviepratt","Mon Jan 21 2019 16:53:12 GMT-0800 (PST)","iNaturalist research-grade observations","Pacific Ocean, Del Monte Forest, CA, US",1990569112,"Observations","https://www.inaturalist.org/observations/19824443","124748","sylviepratt","19824443","iNaturalist","00:53:12Z","Heather Fulton-Bennett","wild",43807794,NA,"Bull kell's blades have a short stipe between them and the float, and the overall structure is much larger",NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990576075,"Macrocystis pyrifera (Linnaeus) C.Agardh",37.631821,-122.491749,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:26:33.060+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-24T16:09:14",7,"California",2019,1,24,"2019-01-24T08:08:11","2019-01-24T18:52:07.000+00:00","2022-03-08T17:26:33.060+00:00","https://www.inaturalist.org/observations/19842815","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","cyndera","19842815","cyndera","2019-01-24 8:08:11 AM PST","iNaturalist research-grade observations","122 Hilton Way, Pacifica, CA 94044, USA",1990576075,"Observations","https://www.inaturalist.org/observations/19842815","124748","cyndera","19842815","iNaturalist","16:08:11Z","cyndera","wild",43797437,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990595081,"Macrocystis pyrifera (Linnaeus) C.Agardh",36.609468,-121.892285,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:26:52.047+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-31T01:46:25",30,"California",2019,1,20,"2019-01-20T12:26:00","2019-01-31T03:25:26.000+00:00","2022-03-08T17:26:52.047+00:00","https://www.inaturalist.org/observations/19891791","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","Patrick Webster","19891791","underwaterpat","2019/01/20 12:26 PM PST","iNaturalist research-grade observations","Monterey County, US-CA, US",1990595081,"Observations","https://www.inaturalist.org/observations/19891791","124748","Patrick Webster","19891791","iNaturalist","20:26:00Z","Heather Fulton-Bennett","wild",44209936,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990604723,"Macrocystis pyrifera (Linnaeus) C.Agardh",36.561583,-121.935287,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:49:08.146+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-28T01:09:29",5,"California",2019,1,27,"2019-01-27T15:38:26","2019-01-30T21:40:03.000+00:00","2022-03-08T17:49:08.146+00:00","https://www.inaturalist.org/observations/19918225","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","Ulysses M","19918225","ulysses20","Sun Jan 27 2019 15:38:26 GMT-0800 (PST)","iNaturalist research-grade observations","Del Monte Forest, Del Monte Forest, CA, US",1990604723,"Observations","https://www.inaturalist.org/observations/19918225","124748","Ulysses M","19918225","iNaturalist","23:38:26Z","Ulysses M","wild",44013168,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990604788,"Macrocystis pyrifera (Linnaeus) C.Agardh",36.559413,-121.932245,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:47:34.445+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-28T01:15:27",10,"California",2019,1,27,"2019-01-27T15:08:37","2019-01-30T21:39:47.000+00:00","2022-03-08T17:47:34.445+00:00","https://www.inaturalist.org/observations/19918344","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","Ulysses M","19918344","ulysses20","Sun Jan 27 2019 15:08:37 GMT-0800 (PST)","iNaturalist research-grade observations","93923, Carmel, CA, US",1990604788,"Observations","https://www.inaturalist.org/observations/19918344","124748","Ulysses M","19918344","iNaturalist","23:08:37Z","Ulysses M","wild",44013537,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993714038,"Macrocystis pyrifera (Linnaeus) C.Agardh",36.605438,-121.959312,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:26:28.453+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-16T18:54:04",6,"California",2019,1,15,"2019-01-15T13:30:35","2019-02-08T13:51:05.000+00:00","2022-03-08T17:26:28.453+00:00","https://www.inaturalist.org/observations/19663428","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","cocorapuff","19663428","cocorapuff","Tue Jan 15 2019 13:30:35 GMT-0800 (PST)","iNaturalist research-grade observations","17 Mile Dr, Pebble Beach, CA, US",1993714038,"Observations","https://www.inaturalist.org/observations/19663428","124748","cocorapuff","19663428","iNaturalist","21:30:35Z","Heather Fulton-Bennett","wild",43307135,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993714383,"Macrocystis pyrifera (Linnaeus) C.Agardh",33.571722,-117.8387,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:49:28.434+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-25T09:30:03",5,"California",2019,1,18,"2019-01-18T13:41:39","2019-02-08T13:50:34.000+00:00","2022-03-08T17:49:28.434+00:00","https://www.inaturalist.org/observations/19716684","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","lcrummett","19716684","lcrummett","Fri Jan 18 2019 13:41:39 GMT-0800 (PST)","iNaturalist research-grade observations","Newport Coast, Newport Beach, CA, US",1993714383,"Observations","https://www.inaturalist.org/observations/19716684","124748","lcrummett","19716684","iNaturalist","21:41:39Z","Heather Fulton-Bennett","wild",43845192,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993715716,"Macrocystis pyrifera (Linnaeus) C.Agardh",36.605531,-121.959595,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:38:36.381+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-24T18:57:44",45,"California",2019,1,21,"2019-01-21T16:00:00","2019-02-08T13:46:38.000+00:00","2022-03-08T17:38:36.381+00:00","https://www.inaturalist.org/observations/19809704","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","Gabby Butler","19809704","gabby14","2019/01/21 4:00 PM -0800","iNaturalist research-grade observations","Del Monte Forest, CA, USA",1993715716,"Observations","https://www.inaturalist.org/observations/19809704","124748","Gabby Butler","19809704","iNaturalist","00:00:00Z","Heather Fulton-Bennett","wild",43807996,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993716256,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.406944,-123.34861,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:42:01.926+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-25T09:15:08",NA,"British Columbia",2019,1,24,"2019-01-24T12:22:53","2019-02-08T13:49:29.000+00:00","2022-03-08T17:42:01.926+00:00","https://www.inaturalist.org/observations/19851204","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","Dave","19851204","birch_please","2019-01-24 12:22:53 PM PST","iNaturalist research-grade observations","1420 Dallas Rd, Victoria, BC V8S 1A2, Canada",1993716256,"Observations","https://www.inaturalist.org/observations/19851204","124748","Dave","19851204","iNaturalist","20:22:53Z","Heather Fulton-Bennett","wild",43844721,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993748979,"Macrocystis pyrifera (Linnaeus) C.Agardh",31.861667,-116.667778,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:26:51.780+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-02-04T23:06:35",NA,"Baja California",2019,1,15,"2019-01-15T12:24:00","2019-02-08T13:49:01.000+00:00","2022-03-08T17:26:51.780+00:00","https://www.inaturalist.org/observations/20086314","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","MX","Mexico","Karla Treinen Crespo","20086314","karlatreinen","2019/01/15 12:24 PM CST","iNaturalist research-grade observations","U.A.B.C., Ensenada, B.C., México",1993748979,"Observations","https://www.inaturalist.org/observations/20086314","124748","Karla Treinen Crespo","20086314","iNaturalist","18:24:00Z","Heather Fulton-Bennett","wild",44541285,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2429195260,"Macrocystis pyrifera (Linnaeus) C.Agardh",-34.102372,18.3535,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:53:08.197+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-30T21:47:51",5,"Western Cape",2019,1,14,"2019-01-14T18:59:00","2020-11-21T14:57:37.000+00:00","2022-03-08T17:53:08.197+00:00","https://www.inaturalist.org/observations/19710710","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","ZA","South Africa","Billi Krochuk","19710710","billikrochuk","2019/01/14 6:59 PM EST","iNaturalist research-grade observations","Noordhoek Beach, Cape Town, South Africa",2429195260,"Observations","https://www.inaturalist.org/observations/19710710","124748","Billi Krochuk","19710710","iNaturalist","23:59:00Z","Heather Fulton-Bennett","wild",44199517,"Observed on the beach away from its original location.",NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2429195301,"Macrocystis pyrifera (Linnaeus) C.Agardh",32.719214,-117.257006,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:53:50.628+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-02-03T01:57:02",9,"California",2019,1,19,"2019-01-19T13:50:30","2019-10-12T02:25:05.000+00:00","2022-03-08T17:53:50.628+00:00","https://www.inaturalist.org/observations/19738275","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","danach","19738275","danach","2019-01-19 1:50:30 PM PST","iNaturalist research-grade observations","4515 Ladera St, San Diego, CA 92107, USA",2429195301,"Observations","https://www.inaturalist.org/observations/19738275","124748","danach","19738275","iNaturalist","21:50:30Z","Heather Fulton-Bennett","wild",44418983,"Cool seaweed?",NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2609071973,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.495047,-123.311142,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:27:37.404+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-09T19:33:59",5,"British Columbia",2019,1,8,"2019-01-08T15:28:00","2020-04-19T04:05:27.000+00:00","2022-03-08T17:27:37.404+00:00","https://www.inaturalist.org/observations/19524885","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","erin_milligan","19524885","erin_milligan","Tue Jan 08 2019 15:28:00 GMT-0800 (PST)","iNaturalist research-grade observations","4589 Balmacarra Rd, Victoria, BC, CA",2609071973,"Observations","https://www.inaturalist.org/observations/19524885","124748","erin_milligan","19524885","iNaturalist","23:28:00Z","Heather Fulton-Bennett","wild",42851554,NA,"Smaller and with different blades than Nereocystis",NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3067618486,"Macrocystis pyrifera (Linnaeus) C.Agardh",33.384275,-117.590488,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:44:01.541+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-01-31T23:10:22",15,"California",2019,1,26,"2019-01-26T15:51:00","2019-02-01T00:05:30.000+00:00","2022-03-08T17:44:01.541+00:00","https://www.inaturalist.org/observations/19996794","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","Eric Koberle","19996794","ekoberle","2019/01/26 3:51 PM PST","iNaturalist research-grade observations","San Diego County, CA, USA",3067618486,"Observations","https://www.inaturalist.org/observations/19996794","124748","Eric Koberle","19996794","iNaturalist","23:51:00Z","Eric Koberle","wild",44265747,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993731838,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.919101,-125.304949,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T18:06:25.659+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-02-02T21:26:53",263,"British Columbia",2019,2,2,"2019-02-02T13:15:01","2019-02-03T01:41:12.000+00:00","2022-03-08T18:06:25.659+00:00","https://www.inaturalist.org/observations/20038333","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","Chris Neufeld","20038333","cneufeld","2019-02-02 1:15:01 PM PST","iNaturalist research-grade observations","Alberni-Clayoquot, BC, Canada",1993731838,"Observations","https://www.inaturalist.org/observations/20038333","124748","Chris Neufeld","20038333","iNaturalist","21:15:01Z","Chris Neufeld","wild",44401017,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
